"facility_id","frs_id","facility_name","city","state","zip_code","address","county_raw","latitude","longitude","naics_code","industry_subparts","industry_sectors","county_clean","year","emissions_mtco2e"
1010987,"110057068220","Pitt County Landfill","Greenville","NC","27834","3025 Landfill Road","PITT COUNTY",35.598004,-77.427323,562212,"HH","Waste","PITT",2019,23183
1010987,"110057068220","Pitt County Landfill","Greenville","NC","27834","3025 Landfill Road","PITT COUNTY",35.598004,-77.427323,562212,"HH","Waste","PITT",2020,22081.25
1010987,"110057068220","Pitt County Landfill","Greenville","NC","27834","3025 Landfill Road","PITT COUNTY",35.598004,-77.427323,562212,"HH","Waste","PITT",2021,23390.5
1010987,"110057068220","Pitt County Landfill","Greenville","NC","27834","3025 Landfill Road","PITT COUNTY",35.598004,-77.427323,562212,"HH","Waste","PITT",2022,30629.5
1010987,"110057068220","Pitt County Landfill","Greenville","NC","27834","3025 Landfill Road","PITT COUNTY",35.598004,-77.427323,562212,"HH","Waste","PITT",2023,30229.5
1011645,"110040757142","CertainTeed Gypsum NC, Inc.","Semora","NC","27343","921 Shore Road","PERSON COUNTY",36.49011,-79.055977,327420,"C","Minerals","PERSON",2019,25746.204
1011645,"110040757142","CertainTeed Gypsum NC, Inc.","Semora","NC","27343","921 Shore Road","PERSON COUNTY",36.49011,-79.055977,327420,"C","Minerals","PERSON",2020,31350.632
1011645,"110040757142","CertainTeed Gypsum NC, Inc.","Semora","NC","27343","921 Shore Road","PERSON COUNTY",36.49011,-79.055977,327420,"C","Minerals","PERSON",2021,34938.268
1011645,"110040757142","CertainTeed Gypsum NC, Inc.","Semora","NC","27343","921 Shore Road","PERSON COUNTY",36.49011,-79.055977,327420,"C","Minerals","PERSON",2022,37237.96
1011645,"110040757142","CertainTeed Gypsum NC, Inc.","Semora","NC","27343","921 Shore Road","PERSON COUNTY",36.49011,-79.055977,327420,"C","Minerals","PERSON",2023,31009.784
1011696,"110064007550","white oak landfill","waynesville","NC","28785","3898 fines creek rd","HAYWOOD COUNTY",35.661943,-82.996087,562212,"HH","Waste","HAYWOOD",2019,82134.75
1011696,"110064007550","white oak landfill","waynesville","NC","28785","3898 fines creek rd","HAYWOOD COUNTY",35.661943,-82.996087,562212,"HH","Waste","HAYWOOD",2020,89476.75
1011696,"110064007550","white oak landfill","waynesville","NC","28785","3898 fines creek rd","HAYWOOD COUNTY",35.661943,-82.996087,562212,"HH","Waste","HAYWOOD",2021,79698
1011696,"110064007550","white oak landfill","waynesville","NC","28785","3898 fines creek rd","HAYWOOD COUNTY",35.661943,-82.996087,562212,"HH","Waste","HAYWOOD",2022,105619.75
1011696,"110064007550","white oak landfill","waynesville","NC","28785","3898 fines creek rd","HAYWOOD COUNTY",35.661943,-82.996087,562212,"HH","Waste","HAYWOOD",2023,116671.25
1012448,"110028008279","Wolfspeed RTP","Durham","NC","27709","3028 E. Cornwallis Road","DURHAM COUNTY",35.91704,-78.87028,334413,"C,I","Other","DURHAM",2019,124991.554743
1012448,"110028008279","Wolfspeed RTP","Durham","NC","27709","3028 E. Cornwallis Road","DURHAM COUNTY",35.91704,-78.87028,334413,"C,I","Other","DURHAM",2020,166134.117501
1012448,"110028008279","Wolfspeed RTP","Durham","NC","27709","3028 E. Cornwallis Road","DURHAM COUNTY",35.91704,-78.87028,334413,"C,I","Other","DURHAM",2021,244668.918259
1012448,"110028008279","Wolfspeed RTP","Durham","NC","27709","3028 E. Cornwallis Road","DURHAM COUNTY",35.91704,-78.87028,334413,"C,I","Other","DURHAM",2022,191678.723713
1012448,"110028008279","Wolfspeed RTP","Durham","NC","27709","3028 E. Cornwallis Road","DURHAM COUNTY",35.91704,-78.87028,334413,"C,I","Other","DURHAM",2023,257689.910289
1012516,"110000861032","Ingredion Incorporated","Winton Salem","NC","27107","4501 Overdale Road","FORSYTH COUNTY",36.032491,-80.228696,311221,"C","Other","FORSYTH",2019,34070.426
1012516,"110000861032","Ingredion Incorporated","Winton Salem","NC","27107","4501 Overdale Road","FORSYTH COUNTY",36.032491,-80.228696,311221,"C","Other","FORSYTH",2020,21123.01
1012516,"110000861032","Ingredion Incorporated","Winton Salem","NC","27107","4501 Overdale Road","FORSYTH COUNTY",36.032491,-80.228696,311221,"C","Other","FORSYTH",2021,32334.294
1012516,"110000861032","Ingredion Incorporated","Winton Salem","NC","27107","4501 Overdale Road","FORSYTH COUNTY",36.032491,-80.228696,311221,"C","Other","FORSYTH",2022,23494.91
1012516,"110000861032","Ingredion Incorporated","Winton Salem","NC","27107","4501 Overdale Road","FORSYTH COUNTY",36.032491,-80.228696,311221,"C","Other","FORSYTH",2023,26386.918
1013259,"110064432449","Kings Mountain Energy Center","Kings Mountain","NC","28086","181 Gage Road","CLEVELAND COUNTY",35.201313,-81.365446,221112,"C,D","Power Plants","CLEVELAND",2019,1091988.504
1013259,"110064432449","Kings Mountain Energy Center","Kings Mountain","NC","28086","181 Gage Road","CLEVELAND COUNTY",35.201313,-81.365446,221112,"C,D","Power Plants","CLEVELAND",2020,1067747.044
1013259,"110064432449","Kings Mountain Energy Center","Kings Mountain","NC","28086","181 Gage Road","CLEVELAND COUNTY",35.201313,-81.365446,221112,"C,D","Power Plants","CLEVELAND",2021,1065899.5
1013259,"110064432449","Kings Mountain Energy Center","Kings Mountain","NC","28086","181 Gage Road","CLEVELAND COUNTY",35.201313,-81.365446,221112,"C,D","Power Plants","CLEVELAND",2022,1147381.848
1013259,"110064432449","Kings Mountain Energy Center","Kings Mountain","NC","28086","181 Gage Road","CLEVELAND COUNTY",35.201313,-81.365446,221112,"C,D","Power Plants","CLEVELAND",2023,1237626.064
1013276,"110071162203","Granges Americas Inc.- SRM","Salisbury","NC","28145","1709 Jake Alexander BLVD","ROWAN COUNTY",35.682317,-80.507236,331315,"C","Metals","ROWAN",2019,23783.66
1013276,"110071162203","Granges Americas Inc.- SRM","Salisbury","NC","28145","1709 Jake Alexander BLVD","ROWAN COUNTY",35.682317,-80.507236,331315,"C","Metals","ROWAN",2020,17261.836
1013276,"110071162203","Granges Americas Inc.- SRM","Salisbury","NC","28145","1709 Jake Alexander BLVD","ROWAN COUNTY",35.682317,-80.507236,331315,"C","Metals","ROWAN",2021,26474.9
1013276,"110071162203","Granges Americas Inc.- SRM","Salisbury","NC","28145","1709 Jake Alexander BLVD","ROWAN COUNTY",35.682317,-80.507236,331315,"C","Metals","ROWAN",2022,19038.528
1013276,"110071162203","Granges Americas Inc.- SRM","Salisbury","NC","28145","1709 Jake Alexander BLVD","ROWAN COUNTY",35.682317,-80.507236,331315,"C","Metals","ROWAN",2023,16960.236
1013282,NA,"3M Pittsboro","Moncure","NC","27559","4191 Hwy 87 South",NA,35.660546,-79.176782,327999,"C","Minerals",NA,2019,25968.852
1013282,NA,"3M Pittsboro","Moncure","NC","27559","4191 Hwy 87 South",NA,35.660546,-79.176782,327999,"C","Minerals",NA,2020,26496.1
1013282,NA,"3M Pittsboro","Moncure","NC","27559","4191 Hwy 87 South",NA,35.660546,-79.176782,327999,"C","Minerals",NA,2021,29339.24
1013282,NA,"3M Pittsboro","Moncure","NC","27559","4191 Hwy 87 South",NA,35.660546,-79.176782,327999,"C","Minerals",NA,2022,28141.944
1013282,NA,"3M Pittsboro","Moncure","NC","27559","4191 Hwy 87 South",NA,35.660546,-79.176782,327999,"C","Minerals",NA,2023,27050.748
1013323,"110000349846","Smithfield Fresh Meats Corp. Clinton","Clinton","NC","28328","424 East Railroad Street","SAMPSON COUNTY",34.994252,-78.313318,311612,"C","Other","SAMPSON",2019,28176.144
1013323,"110000349846","Smithfield Fresh Meats Corp. Clinton","Clinton","NC","28328","424 East Railroad Street","SAMPSON COUNTY",34.994252,-78.313318,311612,"C","Other","SAMPSON",2020,27735.296
1013323,"110000349846","Smithfield Fresh Meats Corp. Clinton","Clinton","NC","28328","424 East Railroad Street","SAMPSON COUNTY",34.994252,-78.313318,311612,"C","Other","SAMPSON",2021,26848.848
1013323,"110000349846","Smithfield Fresh Meats Corp. Clinton","Clinton","NC","28328","424 East Railroad Street","SAMPSON COUNTY",34.994252,-78.313318,311612,"C","Other","SAMPSON",2022,28023.544
1013323,"110000349846","Smithfield Fresh Meats Corp. Clinton","Clinton","NC","28328","424 East Railroad Street","SAMPSON COUNTY",34.994252,-78.313318,311612,"C","Other","SAMPSON",2023,27143.248
1013623,"110001480415","Gold Bond - WLM Plant","Wilmington","NC","28412","838 Sunnyvale Drive","NEW HANOVER COUNTY",34.17215,-77.94659,327420,"C","Minerals","NEW HANOVER",2019,28775.492
1013623,"110001480415","Gold Bond - WLM Plant","Wilmington","NC","28412","838 Sunnyvale Drive","NEW HANOVER COUNTY",34.17215,-77.94659,327420,"C","Minerals","NEW HANOVER",2020,31882.08
1013623,"110001480415","Gold Bond - WLM Plant","Wilmington","NC","28412","838 Sunnyvale Drive","NEW HANOVER COUNTY",34.17215,-77.94659,327420,"C","Minerals","NEW HANOVER",2021,37295.16
1013623,"110001480415","Gold Bond - WLM Plant","Wilmington","NC","28412","838 Sunnyvale Drive","NEW HANOVER COUNTY",34.17215,-77.94659,327420,"C","Minerals","NEW HANOVER",2022,39350.152
1013623,"110001480415","Gold Bond - WLM Plant","Wilmington","NC","28412","838 Sunnyvale Drive","NEW HANOVER COUNTY",34.17215,-77.94659,327420,"C","Minerals","NEW HANOVER",2023,40328.748
1013633,"110069995406","Great Oak Landfill","Randleman","NC","27317","3597 Old Cedar Falls Road","RANDOLPH COUNTY",35.744148,-79.741612,562212,"C,HH","Waste","RANDOLPH",2019,44656.75
1013633,"110069995406","Great Oak Landfill","Randleman","NC","27317","3597 Old Cedar Falls Road","RANDOLPH COUNTY",35.744148,-79.741612,562212,"C,HH","Waste","RANDOLPH",2020,70740.5
1013633,"110069995406","Great Oak Landfill","Randleman","NC","27317","3597 Old Cedar Falls Road","RANDOLPH COUNTY",35.744148,-79.741612,562212,"C,HH","Waste","RANDOLPH",2021,194878.3
1013633,"110069995406","Great Oak Landfill","Randleman","NC","27317","3597 Old Cedar Falls Road","RANDOLPH COUNTY",35.744148,-79.741612,562212,"C,HH","Waste","RANDOLPH",2022,40137.05
1013633,"110069995406","Great Oak Landfill","Randleman","NC","27317","3597 Old Cedar Falls Road","RANDOLPH COUNTY",35.744148,-79.741612,562212,"C,HH","Waste","RANDOLPH",2023,65194.3
